data;ruota;numero1;numero2;numero3;numero4;numero5
20231128;GE;45;35;65;44;83
20231128;MI;77;82;64;49;68
20231128;NA;1;46;84;27;41
20231128;PA;6;28;54;49;57
20231128;RM;31;60;86;24;55
20231128;RN;65;2;15;59;1
20231128;TO;6;76;59;85;54
20231128;VE;14;60;43;33;89
20231130;BA;16;80;49;58;64
20231130;CA;61;75;70;74;83
20231130;FI;71;45;85;61;68
20231130;GE;81;8;90;88;45
20231130;MI;20;11;39;27;86
20231130;NA;30;38;69;4;65
20231130;PA;71;24;59;64;88
20231130;RM;25;27;48;45;68
20231130;RN;71;76;24;18;78
20231130;TO;69;34;29;86;40
20231130;VE;61;77;52;68;73
20231201;BA;20;86;9;64;90
20231201;CA;42;73;24;38;76
20231201;FI;21;20;86;68;13
20231201;GE;12;53;55;25;37
20231201;MI;61;20;68;65;64
20231201;NA;69;20;79;75;9
20231201;PA;38;42;43;66;77
20231201;RM;36;12;51;33;14
20231201;RN;7;33;6;46;54
20231201;TO;39;21;4;71;44
20231201;VE;7;30;22;12;88
20231202;BA;11;5;42;26;32
20231202;CA;75;74;2;28;48
20231202;FI;81;7;34;79;80
20231202;GE;30;82;33;3;62
20231202;MI;83;23;56;86;63
20231202;NA;71;50;48;43;88
20231202;PA;58;22;2;3;86
20231202;RM;23;42;40;83;14
20231202;RN;31;51;50;72;84
20231202;TO;19;67;17;27;35
20231202;VE;42;58;88;11;47
20231205;BA;6;29;79;90;74
20231205;CA;58;82;76;49;30
20231205;FI;65;18;71;11;30
20231205;GE;78;63;62;35;29
20231205;MI;47;49;50;29;38
20231205;NA;20;67;89;81;21
20231205;PA;14;71;88;5;83
20231205;RM;66;79;83;53;74
20231205;RN;50;42;32;33;87
20231205;TO;24;72;26;58;90
20231205;VE;9;76;51;53;52
20231207;BA;69;22;65;43;85
20231207;CA;9;68;28;45;83
20231207;FI;30;25;65;40;35
20231207;GE;4;34;38;47;81
20231207;MI;12;33;65;64;86
20231207;NA;39;86;1;18;57
20231207;PA;48;51;70;42;56
20231207;RM;1;30;47;12;65
20231207;RN;41;58;36;10;84
20231207;TO;73;80;69;68;1
20231207;VE;81;47;85;64;88
20231209;BA;24;56;80;17;46
20231209;CA;89;33;9;43;21
20231209;FI;24;49;42;20;3
20231209;GE;19;9;17;84;71
20231209;MI;41;78;22;3;37
20231209;NA;83;71;68;57;62
20231209;PA;14;75;13;68;76
20231209;RM;53;25;32;20;16
20231209;RN;88;64;85;3;12
20231209;TO;36;25;46;27;6
20231209;VE;49;59;65;63;24
20231211;BA;30;29;13;89;56
20231211;CA;66;5;17;83;38
20231211;FI;61;40;81;2;60
20231211;GE;70;15;66;89;78
20231211;MI;86;74;18;84;80
20231211;NA;20;58;62;41;51
20231211;PA;13;44;22;87;60
20231211;RM;13;28;16;22;48
20231211;RN;64;61;75;45;55
20231211;TO;12;11;38;80;43
20231211;VE;10;78;63;27;45
20231212;BA;46;85;8;33;51
20231212;CA;43;61;11;4;86
20231212;FI;88;24;47;22;6
20231212;GE;5;76;75;42;3
20231212;MI;78;88;62;42;86
20231212;NA;23;87;86;8;45
20231212;PA;13;56;77;55;39
20231212;RM;14;49;88;68;34
20231212;RN;21;50;53;90;65
20231212;TO;59;47;10;15;75
20231212;VE;3;11;36;85;45
20231214;BA;71;68;37;36;19
20231214;CA;18;9;66;84;53
20231214;FI;80;22;28;10;5
20231214;GE;74;70;11;67;28
20231214;MI;86;77;35;14;40
20231214;NA;56;10;75;88;37
20231214;PA;90;21;76;59;82
20231214;RM;29;3;6;34;86
20231214;RN;36;53;73;75;22
20231214;TO;10;70;90;6;80
20231214;VE;74;61;31;19;20
20231215;BA;81;26;82;36;57
20231215;CA;25;17;56;73;33
20231215;FI;20;5;19;24;46
20231215;GE;81;57;90;13;23
20231215;MI;14;3;61;64;70
20231215;NA;90;18;21;52;5
20231215;PA;61;70;56;64;76
20231215;RM;10;19;32;78;56
20231215;RN;27;38;12;90;11
20231215;TO;50;48;8;82;16
20231215;VE;1;78;37;16;56
20231216;BA;84;48;56;65;80
20231216;CA;57;24;74;78;67
20231216;FI;21;51;73;86;15
20231216;GE;70;56;7;87;36
20231216;MI;39;73;76;8;79
20231216;NA;32;63;57;12;19
20231216;PA;82;12;72;41;83
20231216;RM;39;74;18;80;69
20231216;RN;89;50;90;76;61
20231216;TO;70;30;44;56;2
20231216;VE;29;57;37;38;89
20231219;BA;7;44;24;66;68
20231219;CA;61;88;87;36;8
20231219;FI;20;32;38;4;16
20231219;GE;37;31;40;53;32
20231219;MI;54;15;47;11;41
20231219;NA;48;90;30;43;14
20231219;PA;64;39;56;60;62
20231219;RM;30;11;15;58;6
20231219;RN;26;10;16;25;52
20231219;TO;62;19;15;55;25
20231219;VE;18;75;12;43;71
20231221;BA;16;5;70;37;44
20231221;CA;32;75;9;81;5
20231221;FI;12;79;71;68;17
20231221;GE;13;77;14;88;25
20231221;MI;60;76;81;78;38
20231221;NA;69;8;83;82;89
20231221;PA;6;3;68;65;5
20231221;RM;1;14;23;27;16
20231221;RN;78;60;2;34;30
20231221;TO;36;40;65;68;3
20231221;VE;44;71;38;35;86
20231222;BA;13;81;12;79;80
20231222;CA;11;59;71;43;86
20231222;FI;67;87;39;81;52
20231222;GE;79;85;30;81;74
20231222;MI;86;36;59;20;27
20231222;NA;70;26;72;55;88
20231222;PA;29;37;4;70;69
20231222;RM;72;86;1;74;13
20231222;RN;68;9;62;4;27
20231222;TO;84;35;47;76;31
20231222;VE;78;80;41;49;56
20231223;BA;8;73;42;50;4
20231223;CA;42;71;88;85;90
20231223;FI;88;15;73;3;90
20231223;GE;36;39;6;44;32
20231223;MI;27;7;3;70;59
20231223;NA;10;46;77;58;25
20231223;PA;38;83;31;24;36
20231223;RM;50;33;74;28;20
20231223;RN;47;51;86;79;32
20231223;TO;30;2;14;20;66
20231223;VE;49;35;24;46;39
20231227;BA;26;73;63;20;29
20231227;CA;90;83;87;17;4
20231227;FI;85;44;69;63;21
20231227;GE;70;69;65;74;1
20231227;MI;82;27;3;29;61
20231227;NA;60;34;73;2;45
20231227;PA;4;12;62;48;86
20231227;RM;12;48;40;57;21
20231227;RN;13;72;67;63;40
20231227;TO;53;46;65;14;62
20231227;VE;69;67;5;31;35
20231228;BA;20;56;18;54;64
20231228;CA;13;71;43;70;78
20231228;FI;58;13;29;32;20
20231228;GE;82;72;3;80;25
20231228;MI;78;42;72;53;88
20231228;NA;63;30;52;27;34
20231228;PA;42;35;50;15;14
20231228;RM;90;77;78;2;73
20231228;RN;32;82;24;16;68
20231228;TO;59;9;85;56;17
20231228;VE;31;36;65;27;25
20231229;BA;5;65;64;85;57
20231229;CA;62;52;7;68;28
20231229;FI;90;67;8;28;41
20231229;GE;43;70;73;90;69
20231229;MI;48;6;35;20;62
20231229;NA;3;57;88;18;32
20231229;PA;72;15;61;29;63
20231229;RM;45;13;18;28;32
20231229;RN;22;70;64;59;81
20231229;TO;18;62;47;37;73
20231229;VE;76;27;26;39;25
20231230;BA;88;85;15;86;4
20231230;CA;70;74;43;2;47
20231230;FI;82;18;20;90;4
20231230;GE;19;90;21;71;13
20231230;MI;69;85;39;41;11
20231230;NA;7;68;53;81;46
20231230;PA;41;48;7;4;86
20231230;RM;83;4;65;77;21
20231230;RN;2;40;17;47;46
20231230;TO;14;87;49;19;69
20231230;VE;64;32;31;18;38
20240102;BA;70;49;50;47;79
20240102;CA;50;38;42;29;18
20240102;FI;86;84;52;15;44
20240102;GE;6;16;43;89;21
20240102;MI;64;9;6;49;70
20240102;NA;3;37;45;69;63
20240102;PA;44;1;87;32;73
20240102;RM;85;74;51;90;36
20240102;RN;84;57;70;16;75
20240102;TO;75;74;39;86;87
20240102;VE;57;29;10;5;81
20240104;BA;90;89;14;57;9
20240104;CA;2;44;36;24;89
20240104;FI;49;3;78;79;14
20240104;GE;50;10;17;81;74
20240104;MI;79;42;25;86;67
20240104;NA;55;90;79;52;3
20240104;PA;5;76;48;31;39
20240104;RM;22;61;34;82;18
20240104;RN;38;16;44;80;20
20240104;TO;50;82;63;37;64
20240104;VE;25;27;40;49;51
20240105;BA;85;56;14;75;82
20240105;CA;68;13;19;71;69
20240105;FI;51;58;29;14;22
20240105;GE;31;59;1;6;62
20240105;MI;77;2;44;67;16
20240105;NA;49;35;28;63;9
20240105;PA;28;9;34;79;46
20240105;RM;62;60;88;5;19
20240105;RN;24;8;17;58;2
20240105;TO;51;63;12;78;27
20240105;VE;6;2;60;87;89
20240108;BA;48;81;71;67;22
20240108;CA;86;87;21;76;47
20240108;FI;65;56;10;72;23
20240108;GE;64;84;49;38;61
20240108;MI;72;70;61;15;54
20240108;NA;27;42;49;58;44
20240108;PA;35;59;15;53;5
20240108;RM;50;40;60;39;68
20240108;RN;77;41;19;8;7
20240108;TO;71;4;64;5;9
20240108;VE;61;30;23;5;2
20240109;BA;61;48;75;54;4
20240109;CA;25;67;44;28;19
20240109;FI;74;63;15;28;4
20240109;GE;40;49;68;85;19
20240109;MI;44;21;72;31;60
20240109;NA;80;47;48;22;76
20240109;PA;81;60;25;26;40
20240109;RM;57;8;70;66;68
20240109;RN;31;62;63;19;9
20240109;TO;31;70;44;3;18
20240109;VE;81;18;9;37;38
20240111;BA;87;12;65;58;89
20240111;CA;89;82;72;2;26
20240111;FI;33;81;66;90;56
20240111;GE;21;89;31;19;15
20240111;MI;84;15;82;31;28
20240111;NA;70;37;19;40;44
20240111;PA;78;76;6;64;81
20240111;RM;88;32;18;3;11
20240111;RN;38;89;80;5;27
20240111;TO;63;40;36;10;87
20240111;VE;63;11;41;52;76
20240112;BA;46;33;90;2;31
20240112;CA;31;81;34;32;8
20240112;FI;68;86;14;59;49
20240112;GE;45;82;39;57;1
20240112;MI;51;12;61;27;23
20240112;NA;13;71;89;3;41
20240112;PA;26;17;74;68;51
20240112;RM;57;20;78;4;68
20240112;RN;9;87;34;82;47
20240112;TO;80;58;48;17;56
20240112;VE;6;41;77;29;34
20240113;BA;37;66;64;16;10
20240113;CA;75;21;35;1;50
20240113;FI;88;12;30;23;54
20240113;GE;85;54;11;36;83
20240113;MI;46;13;41;88;28
20240113;NA;5;58;16;21;6
20240113;PA;66;68;22;79;44
20240113;RM;69;85;76;35;19
20240113;RN;45;7;10;32;5
20240113;TO;74;52;69;56;21
20240113;VE;89;45;59;73;18
20240116;BA;12;81;53;65;88
20240116;CA;40;27;45;7;84
20240116;FI;1;45;66;51;48
20240116;GE;32;19;88;35;16
20240116;MI;65;36;4;69;87
20240116;NA;18;35;78;74;36
20240116;PA;82;90;59;71;3
20240116;RM;53;61;11;26;14
20240116;RN;3;61;13;75;46
20240116;TO;35;63;43;14;16
20240116;VE;42;35;59;47;40
20240118;BA;61;22;50;58;66
20240118;CA;1;51;88;50;3
20240118;FI;26;82;58;4;67
20240118;GE;27;11;85;7;32
20240118;MI;20;87;37;53;34
20240118;NA;74;39;61;10;3
20240118;PA;30;42;21;3;76
20240118;RM;38;83;7;29;18
20240118;RN;43;22;51;23;24
20240118;TO;40;76;27;85;79
20240118;VE;56;83;89;29;54
20240119;BA;86;42;53;55;59
20240119;CA;31;67;79;78;17
20240119;FI;53;75;30;46;10
20240119;GE;25;2;3;75;66
20240119;MI;3;57;53;28;89
20240119;NA;25;2;60;8;75
20240119;PA;52;23;87;69;6
20240119;RM;18;42;78;47;84
20240119;RN;48;54;29;89;80
20240119;TO;61;70;76;55;28
20240119;VE;58;22;39;35;18
20240120;BA;47;24;66;19;28
20240120;CA;79;84;10;61;51
20240120;FI;40;42;24;56;50
20240120;GE;54;42;84;4;37
20240120;MI;88;61;45;78;38
20240120;NA;60;66;77;69;13
20240120;PA;46;15;4;11;44
20240120;RM;16;90;44;86;22
20240120;RN;51;53;81;5;79
20240120;TO;28;14;39;53;51
20240120;VE;87;72;26;45;49
20240123;BA;41;21;7;10;50
20240123;CA;9;13;80;19;21
20240123;FI;4;81;32;33;65
20240123;GE;55;38;29;90;74
20240123;MI;58;38;65;16;10
20240123;NA;20;38;69;22;8
20240123;PA;42;48;71;55;62
20240123;RM;6;62;20;3;15
20240123;RN;9;47;50;75;85
20240123;TO;80;28;52;61;24
20240123;VE;61;55;18;80;21
20240125;BA;72;33;36;32;83
20240125;CA;44;40;70;56;29
20240125;FI;76;54;86;74;80
20240125;GE;2;18;46;22;72
20240125;MI;41;54;87;24;90
20240125;NA;63;69;13;12;44
20240125;PA;2;19;3;85;67
20240125;RM;87;9;62;47;13
20240125;RN;69;77;61;74;71
20240125;TO;27;82;60;62;64
20240125;VE;39;57;6;82;30
20240126;BA;31;79;45;40;58
20240126;CA;39;74;47;75;5
20240126;FI;3;35;87;18;28
20240126;GE;56;85;9;43;58
20240126;MI;39;87;50;31;82
20240126;NA;63;59;87;36;45
20240126;PA;61;35;78;29;37
20240126;RM;63;13;55;24;42
20240126;RN;83;41;14;56;4
20240126;TO;41;20;17;60;5
20240126;VE;26;74;45;44;10
20240127;BA;81;38;18;60;63
20240127;CA;24;4;29;18;77
20240127;FI;33;27;2;45;58
20240127;GE;86;66;57;90;31
20240127;MI;62;75;68;6;52
20240127;NA;61;4;43;38;12
20240127;PA;34;32;82;21;3
20240127;RM;75;46;82;12;25
20240127;RN;25;11;83;75;72
20240127;TO;17;15;35;50;10
20240127;VE;60;14;72;77;27
20240130;BA;21;49;82;81;30
20240130;CA;84;40;35;47;50
20240130;FI;18;44;17;48;51
20240130;GE;55;28;30;40;27
20240130;MI;70;20;53;71;69
20240130;NA;24;90;60;50;65
20240130;PA;28;76;40;56;86
20240130;RM;61;26;6;29;11
20240130;RN;90;55;32;67;39
20240130;TO;9;61;8;3;59
20240130;VE;17;26;25;23;84
20240201;BA;15;9;54;51;80
20240201;CA;90;65;57;21;85
20240201;FI;35;48;68;85;39
20240201;GE;77;53;30;57;61
20240201;MI;53;35;79;41;37
20240201;NA;68;82;36;72;19
20240201;PA;41;61;25;78;1
20240201;RM;76;14;86;10;87
20240201;RN;64;31;77;20;51
20240201;TO;17;42;70;78;43
20240201;VE;26;83;12;60;49
20240202;BA;79;15;43;8;60
20240202;CA;45;60;6;10;53
20240202;FI;85;30;77;56;81
20240202;GE;48;15;60;9;80
20240202;MI;71;9;50;68;15
20240202;NA;27;40;85;73;86
20240202;PA;83;35;44;89;11
20240202;RM;6;24;58;69;54
20240202;RN;42;21;8;14;26
20240202;TO;25;86;12;68;58
20240202;VE;3;88;64;70;54
20240203;BA;42;63;20;90;47
20240203;CA;27;23;59;21;55
20240203;FI;34;32;44;66;13
20240203;GE;15;24;30;83;78
20240203;MI;73;26;5;78;17
20240203;NA;45;18;87;69;5
20240203;PA;53;5;28;65;58
20240203;RM;68;83;15;52;86
20240203;RN;13;89;82;59;51
20240203;TO;25;86;13;56;42
20240203;VE;31;5;44;88;27
20240206;BA;3;12;71;32;50
20240206;CA;60;74;68;75;66
20240206;FI;58;85;77;80;73
20240206;GE;82;52;53;42;54
20240206;MI;53;86;52;76;40
20240206;NA;15;51;86;64;47
20240206;PA;2;37;4;87;38
20240206;RM;58;68;80;74;38
20240206;RN;49;17;35;47;86
20240206;TO;9;87;86;44;25
20240206;VE;20;33;70;79;51
20240208;BA;61;16;40;47;63
20240208;CA;36;64;47;45;80
20240208;FI;58;53;30;90;67
20240208;GE;70;25;56;32;85
20240208;MI;84;41;59;50;10
20240208;NA;90;48;43;70;68
20240208;PA;14;12;58;10;60
20240208;RM;38;46;62;65;70
20240208;RN;72;18;68;73;47
20240208;TO;62;14;19;68;48
20240208;VE;44;66;76;75;10
20240209;BA;21;10;71;28;27
20240209;CA;29;74;53;88;78
20240209;FI;90;36;89;75;55
20240209;GE;18;54;7;64;1
20240209;MI;30;21;3;44;24
20240209;NA;86;25;55;83;90
20240209;PA;29;34;43;9;44
20240209;RM;3;81;72;25;27
20240209;RN;15;19;80;59;48
20240209;TO;19;24;74;1;15
20240209;VE;7;63;53;4;12
20240210;BA;36;31;11;86;4
20240210;CA;28;70;31;46;59
20240210;FI;67;24;38;84;13
20240210;GE;10;51;11;73;86
20240210;MI;34;46;87;18;86
20240210;NA;60;31;62;16;7
20240210;PA;78;59;6;14;66
20240210;RM;19;34;33;45;20
20240210;RN;16;25;47;64;28
20240210;TO;1;86;43;55;30
20240210;VE;10;36;5;87;33
20240213;BA;34;57;69;14;52
20240213;CA;83;86;56;60;33
20240213;FI;45;41;89;60;43
20240213;GE;54;17;52;9;14
20240213;MI;14;7;82;37;87
20240213;NA;8;17;34;11;40
20240213;PA;12;11;56;52;25
20240213;RM;83;54;20;19;14
20240213;RN;25;3;48;59;90
20240213;TO;39;32;24;57;77
20240213;VE;11;85;25;82;24
20240215;BA;27;80;39;48;53
20240215;CA;87;2;34;19;30
20240215;FI;41;55;68;65;51
20240215;GE;5;27;64;87;54
20240215;MI;25;38;78;10;84
20240215;NA;61;82;5;59;24
20240215;PA;22;30;84;71;58
20240215;RM;71;45;44;57;41
20240215;RN;73;78;39;72;37
20240215;TO;69;76;78;79;21
20240215;VE;16;90;21;40;89
20240216;BA;9;74;26;38;31
20240216;CA;29;22;31;61;57
20240216;FI;13;6;46;25;31
20240216;GE;39;23;89;46;77
20240216;MI;10;19;61;65;40
20240216;NA;65;7;24;43;76
20240216;PA;38;82;6;15;64
20240216;RM;46;55;67;1;14
20240216;RN;75;22;52;88;43
20240216;TO;53;2;80;62;39
20240216;VE;51;58;20;86;90
20240217;BA;36;32;53;73;47
20240217;CA;72;71;48;21;29
20240217;FI;9;80;1;14;54
20240217;GE;54;57;61;11;80
20240217;MI;75;24;73;14;78
20240217;NA;10;65;66;49;25
20240217;PA;46;28;36;32;67
20240217;RM;60;47;54;52;82
20240217;RN;78;50;58;36;5
20240217;TO;74;1;56;84;85
20240217;VE;67;16;84;18;81
20240220;BA;4;76;81;14;49
20240220;CA;12;25;58;47;72
20240220;FI;44;47;11;34;32
20240220;GE;73;57;10;5;16
20240220;MI;80;26;48;61;59
20240220;NA;23;85;34;24;61
20240220;PA;1;24;69;73;64
20240220;RM;64;80;29;44;59
20240220;RN;26;3;88;47;63
20240220;TO;9;75;85;31;65
20240220;VE;89;24;79;1;73
20240222;BA;70;16;77;72;30
20240222;CA;63;73;69;23;28
20240222;FI;23;28;50;49;51
20240222;GE;63;76;65;16;88
20240222;MI;42;34;24;20;8
20240222;NA;57;25;90;33;44
20240222;PA;23;89;26;24;13
20240222;RM;66;13;32;56;74
20240222;RN;57;50;14;26;54
20240222;TO;30;45;25;11;18
20240222;VE;27;23;35;73;75
20240223;BA;53;14;39;62;40
20240223;CA;20;15;28;80;63
20240223;FI;69;6;88;35;74
20240223;GE;63;26;2;58;1
20240223;MI;69;48;49;52;24
20240223;NA;6;4;27;47;55
20240223;PA;89;74;87;17;10
20240223;RM;65;85;79;66;2
20240223;RN;50;82;80;20;47
20240223;TO;76;7;34;50;22
20240223;VE;82;72;41;37;52
20240224;BA;76;4;90;48;9
20240224;CA;7;2;80;25;78
20240224;FI;27;33;9;46;66
20240224;GE;14;75;64;31;5
20240224;MI;73;42;28;69;80
20240224;NA;81;59;76;42;60
20240224;PA;3;42;32;41;8
20240224;RM;67;79;29;82;85
20240224;RN;14;56;9;7;8
20240224;TO;80;31;30;19;88
20240224;VE;2;78;13;73;38
20240227;BA;13;1;57;81;69
20240227;CA;4;45;25;52;30
20240227;FI;45;83;86;82;51
20240227;GE;87;14;90;50;68
20240227;MI;60;64;72;65;82
20240227;NA;63;53;71;19;34
20240227;PA;34;46;10;80;21
20240227;RM;59;15;28;4;61
20240227;RN;40;83;32;28;80
20240227;TO;57;40;83;28;74
20240227;VE;59;10;43;69;78
20240229;BA;51;81;12;32;4
20240229;CA;5;55;46;1;20
20240229;FI;74;26;33;50;80
20240229;GE;75;82;27;22;54
20240229;MI;72;58;60;41;33
20240229;NA;3;43;24;25;78
20240229;PA;89;58;41;11;15
20240229;RM;75;39;65;17;31
20240229;RN;21;23;15;35;76
20240229;TO;22;81;90;48;77
20240229;VE;90;74;39;63;67
20240301;BA;32;7;77;74;88
20240301;CA;41;78;80;34;74
20240301;FI;43;5;87;74;12
20240301;GE;90;76;15;20;30
20240301;MI;24;43;16;27;5
20240301;NA;10;25;66;13;56
20240301;PA;25;60;8;55;34
20240301;RM;88;38;4;72;36
20240301;RN;59;57;24;34;56
20240301;TO;5;40;37;83;38
20240301;VE;84;6;49;55;53
20240302;BA;9;22;56;34;19
20240302;CA;82;76;57;9;74
20240302;FI;40;71;87;51;56
20240302;GE;14;53;72;65;75
20240302;MI;12;1;76;5;44
20240302;NA;81;82;34;24;26
20240302;PA;42;61;27;32;51
20240302;RM;7;64;78;18;28
20240302;RN;27;6;70;74;17
20240302;TO;85;70;78;68;34
20240302;VE;39;86;90;42;78
20240305;BA;79;67;45;72;88
20240305;CA;42;5;46;30;3
20240305;FI;45;48;62;69;3
20240305;GE;68;52;38;85;46
20240305;MI;8;4;2;5;74
20240305;NA;55;79;11;58;7
20240305;PA;21;23;13;83;18
20240305;RM;13;21;59;1;18
20240305;RN;33;12;16;46;28
20240305;TO;7;45;65;80;47
20240305;VE;73;80;85;53;32
20240307;BA;61;68;87;10;55
20240307;CA;14;30;45;51;56
20240307;FI;56;23;60;41;63
20240307;GE;47;59;22;40;69
20240307;MI;78;16;69;40;48
20240307;NA;59;57;45;64;72
20240307;PA;26;71;86;18;57
20240307;RM;46;87;62;52;84
20240307;RN;56;59;71;21;1
20240307;TO;90;39;25;8;41
20240307;VE;19;47;87;36;76
20240308;BA;36;69;14;41;78
20240308;CA;86;19;45;8;6
20240308;FI;55;32;75;66;27
20240308;GE;57;14;87;52;89
20240308;MI;33;40;44;29;61
20240308;NA;5;34;67;76;19
20240308;PA;28;48;37;87;71
20240308;RM;21;86;65;90;12
20240308;RN;46;75;8;83;38
20240308;TO;16;78;77;69;46
20240308;VE;59;90;17;50;69
20240309;BA;35;46;58;25;34
20240309;CA;45;51;12;66;65
20240309;FI;27;32;70;76;43
20240309;GE;30;88;37;21;43
20240309;MI;5;55;6;43;10
20240309;NA;41;63;29;6;44
20240309;PA;20;12;14;21;24
20240309;RM;72;73;36;10;82
20240309;RN;42;55;53;73;68
20240309;TO;74;45;30;35;36
20240309;VE;25;70;41;67;61
20240312;BA;67;16;76;38;32
20240312;CA;33;38;13;88;75
20240312;FI;23;64;13;81;47
20240312;GE;79;36;29;5;4
20240312;MI;69;36;9;33;82
20240312;NA;57;28;27;12;64
20240312;PA;31;68;11;36;51
20240312;RM;56;87;75;39;11
20240312;RN;20;54;44;48;40
20240312;TO;39;25;59;9;34
20240312;VE;17;89;12;70;37
20240314;BA;18;79;33;13;66
20240314;CA;30;83;61;69;20
20240314;FI;51;85;18;9;73
20240314;GE;30;48;67;88;71
20240314;MI;47;89;72;27;54
20240314;NA;87;13;4;40;88
20240314;PA;44;86;76;9;63
20240314;RM;47;23;26;67;17
20240314;RN;7;69;45;48;33
20240314;TO;80;24;11;38;18
20240314;VE;63;1;32;56;37
20240315;BA;72;5;64;89;87
20240315;CA;87;35;45;48;73
20240315;FI;51;61;54;62;60
20240315;GE;10;85;32;71;42
20240315;MI;56;48;82;2;63
20240315;NA;1;15;65;42;73
20240315;PA;46;33;82;72;2
20240315;RM;52;62;16;1;17
20240315;RN;66;17;81;47;90
20240315;TO;20;83;39;68;36
20240315;VE;39;42;47;74;51
20240316;BA;17;57;87;39;24
20240316;CA;9;59;12;8;63
20240316;FI;13;73;41;43;17
20240316;GE;6;58;10;37;62
20240316;MI;43;71;21;85;23
20240316;NA;89;66;11;44;14
20240316;PA;87;23;13;46;45
20240316;RM;89;8;43;68;55
20240316;RN;78;16;44;60;28
20240316;TO;32;52;11;39;65
20240316;VE;78;65;16;27;21
20240319;BA;82;48;71;66;11
20240319;CA;46;35;19;13;30
20240319;FI;89;85;58;49;8
20240319;GE;20;41;37;59;72
20240319;MI;33;27;70;15;59
20240319;NA;48;54;67;15;21
20240319;PA;26;70;75;59;83
20240319;RM;76;58;68;45;39
20240319;RN;69;48;50;20;71
20240319;TO;52;26;30;59;8
20240319;VE;20;47;4;89;12
20240321;BA;9;83;16;49;45
20240321;CA;36;84;15;70;86
20240321;FI;37;70;86;57;16
20240321;GE;37;56;20;86;39
20240321;MI;24;34;8;49;58
20240321;NA;46;90;29;11;70
20240321;PA;7;73;43;22;1
20240321;RM;35;56;52;87;60
20240321;RN;33;36;72;56;68
20240321;TO;23;50;46;37;5
20240321;VE;53;35;82;15;56
20240322;BA;33;86;32;37;8
20240322;CA;50;45;43;51;25
20240322;FI;25;29;45;51;46
20240322;GE;2;11;41;56;13
20240322;MI;67;9;51;34;29
20240322;NA;27;47;86;67;50
20240322;PA;25;36;3;2;50
20240322;RM;17;26;41;14;42
20240322;RN;40;80;39;11;61
20240322;TO;49;71;31;9;84
20240322;VE;11;88;4;59;36
20240323;BA;14;86;75;70;73
20240323;CA;29;7;32;36;45
20240323;FI;59;81;56;75;58
20240323;GE;51;16;83;78;59
20240323;MI;75;68;32;70;11
20240323;NA;53;34;51;28;78
20240323;PA;5;19;28;58;76
20240323;RM;64;55;73;80;65
20240323;RN;84;38;37;81;22
20240323;TO;54;41;36;19;7
20240323;VE;22;31;36;12;65
20240326;BA;30;51;17;1;53
20240326;CA;13;70;25;68;47
20240326;FI;28;30;54;70;88
20240326;GE;67;87;22;3;62
20240326;MI;22;34;13;47;24
20240326;NA;20;72;59;1;52
20240326;PA;5;72;65;52;32
20240326;RM;28;43;75;54;87
20240326;RN;15;69;22;63;39
20240326;TO;16;8;17;24;38
20240326;VE;67;28;55;60;29
20240328;BA;49;73;67;86;19
20240328;CA;64;36;37;2;4
20240328;FI;66;27;44;90;17
20240328;GE;9;44;78;85;19
20240328;MI;70;14;47;38;27
20240328;NA;80;29;28;45;39
20240328;PA;54;59;78;47;62
20240328;RM;17;22;49;52;88
20240328;RN;8;13;44;69;85
20240328;TO;71;35;75;74;60
20240328;VE;40;84;2;63;29
20240329;BA;40;2;15;8;67
20240329;CA;86;15;42;84;81
20240329;FI;19;51;13;37;8
20240329;GE;72;67;90;54;20
20240329;MI;75;11;59;90;51
20240329;NA;34;77;45;51;60
20240329;PA;34;79;6;41;28
20240329;RM;52;68;7;61;79
20240329;RN;86;50;38;78;34
20240329;TO;12;71;3;26;50
20240329;VE;86;34;42;87;63
20240330;BA;39;10;12;60;42
20240330;CA;56;50;1;90;86
20240330;FI;4;3;18;8;22
20240330;GE;65;86;81;45;69
20240330;MI;90;49;38;37;5
20240330;NA;73;29;69;80;21
20240330;PA;54;22;4;24;64
20240330;RM;68;4;85;8;82
20240330;RN;79;52;5;74;25
20240330;TO;34;52;41;11;55
20240330;VE;7;77;21;74;45
20240402;BA;74;29;82;36;66
20240402;CA;34;39;33;15;64
20240402;FI;58;82;16;61;25
20240402;GE;86;3;89;49;48
20240402;MI;34;18;67;65;86
20240402;NA;30;11;6;26;38
20240402;PA;13;73;5;36;89
20240402;RM;4;79;26;68;87
20240402;RN;63;71;41;62;46
20240402;TO;61;71;67;36;64
20240402;VE;11;47;36;28;14
20240404;BA;3;36;86;35;53
20240404;CA;59;55;7;75;64
20240404;FI;38;26;40;90;41
20240404;GE;32;7;52;14;86
20240404;MI;10;11;46;16;25
20240404;NA;87;79;5;7;11
20240404;PA;90;7;19;48;75
20240404;RM;84;47;72;73;16
20240404;RN;59;70;1;46;75
20240404;TO;75;28;7;82;63
20240404;VE;21;7;22;51;23
20240405;BA;55;59;31;29;27
20240405;CA;11;85;42;1;4
20240405;FI;60;87;30;31;62
20240405;GE;49;48;24;87;14
20240405;MI;58;73;27;34;84
20240405;NA;33;30;3;15;40
20240405;PA;76;89;54;12;28
20240405;RM;66;79;84;40;50
20240405;RN;13;58;63;5;1
20240405;TO;20;21;58;49;80
20240405;VE;39;43;76;29;34
